Start,Time_Start,End,Time_End,Location,Type,Place
11/28/2012,23:42:53,11/28/2012,23:42:56,Door,PIR,Living
11/28/2012,23:44:06,11/28/2012,23:44:09,Door,PIR,Bedroom
11/28/2012,23:48:37,11/28/2012,23:48:40,Door,PIR,Bedroom
11/28/2012,23:54:55,11/28/2012,23:56:27,Toilet,Flush,Bathroom
11/28/2012,23:55:12,11/28/2012,23:55:14,Door,PIR,Living
11/28/2012,23:55:32,11/28/2012,23:55:37,Door,PIR,Living
11/28/2012,23:55:40,11/28/2012,23:56:16,Basin,PIR,Bathroom
11/28/2012,23:56:39,11/28/2012,23:56:43,Door,PIR,Bedroom
11/28/2012,23:57:21,11/28/2012,23:57:24,Door,PIR,Bedroom
11/28/2012,23:57:28,11/28/2012,23:57:31,Door,PIR,Living
11/28/2012,23:58:16,11/28/2012,23:58:19,Door,PIR,Living
11/28/2012,23:58:28,11/29/2012,0:00:03,Basin,PIR,Bathroom
11/29/2012,0:00:33,11/29/2012,0:00:38,Door,PIR,Bedroom
11/29/2012,0:01:13,11/29/2012,0:58:22,Bed,Pressure,Bedroom
11/29/2012,0:58:41,11/29/2012,0:58:45,Door,PIR,Bedroom
11/29/2012,0:58:46,11/29/2012,0:59:04,Basin,PIR,Bathroom
11/29/2012,0:59:49,11/29/2012,0:59:53,Door,PIR,Bedroom
11/29/2012,1:00:07,11/29/2012,9:34:17,Bed,Pressure,Bedroom
11/29/2012,9:35:26,11/29/2012,9:35:28,Door,PIR,Bedroom
11/29/2012,9:36:30,11/29/2012,9:36:33,Door,PIR,Living
11/29/2012,9:38:03,11/29/2012,9:38:06,Door,PIR,Living
11/29/2012,9:38:45,11/29/2012,9:38:47,Door,PIR,Kitchen
11/29/2012,9:41:08,11/29/2012,9:41:10,Fridge,Magnetic,Kitchen
11/29/2012,9:41:33,11/29/2012,9:41:35,Fridge,Magnetic,Kitchen
11/29/2012,9:42:59,11/29/2012,9:43:03,Fridge,Magnetic,Kitchen
11/29/2012,9:45:22,11/29/2012,9:45:29,Door,PIR,Kitchen
11/29/2012,9:45:44,11/29/2012,9:45:48,Door,PIR,Bedroom
11/29/2012,9:49:14,11/29/2012,9:49:18,Door,PIR,Bedroom
11/29/2012,9:50:32,11/29/2012,9:56:53,Toilet,Flush,Bathroom
11/29/2012,9:52:57,11/29/2012,9:52:59,Door,PIR,Kitchen
11/29/2012,9:54:10,11/29/2012,9:54:13,Door,PIR,Kitchen
11/29/2012,9:55:28,11/29/2012,9:55:31,Door,PIR,Living
11/29/2012,9:55:51,11/29/2012,9:55:54,Door,PIR,Living
11/29/2012,10:02:07,11/29/2012,10:02:11,Door,PIR,Bedroom
11/29/2012,10:02:25,11/29/2012,10:02:29,Door,PIR,Bedroom
11/29/2012,10:04:10,11/29/2012,10:04:34,Basin,PIR,Bathroom
11/29/2012,10:04:46,11/29/2012,10:04:49,Door,PIR,Living
11/29/2012,10:05:28,11/29/2012,10:05:31,Door,PIR,Living
11/29/2012,10:05:54,11/29/2012,10:06:36,Basin,PIR,Bathroom
11/29/2012,10:07:42,11/29/2012,10:07:45,Door,PIR,Bedroom
11/29/2012,10:14:48,11/29/2012,10:14:51,Door,PIR,Bedroom
11/29/2012,10:15:12,11/29/2012,10:20:43,Basin,PIR,Bathroom
11/29/2012,10:23:45,11/29/2012,10:23:49,Door,PIR,Living
11/29/2012,10:29:36,11/29/2012,10:29:38,Door,PIR,Living
11/29/2012,10:30:13,11/29/2012,10:31:17,Basin,PIR,Bathroom
11/29/2012,10:34:49,11/29/2012,10:36:06,Toilet,Flush,Bathroom
11/29/2012,10:38:03,11/29/2012,10:38:07,Door,PIR,Bedroom
11/29/2012,10:42:13,11/29/2012,10:42:15,Door,PIR,Bedroom
11/29/2012,10:45:46,11/29/2012,10:45:50,Maindoor,Magnetic,Entrance
11/29/2012,13:39:54,11/29/2012,13:39:59,Maindoor,Magnetic,Entrance
11/29/2012,13:40:20,11/29/2012,13:40:22,Door,PIR,Living
11/29/2012,13:40:31,11/29/2012,13:40:34,Door,PIR,Living
11/29/2012,13:41:08,11/29/2012,13:41:12,Door,PIR,Bedroom
11/29/2012,13:46:09,11/29/2012,13:46:12,Door,PIR,Bedroom
11/29/2012,13:48:28,11/29/2012,13:48:30,Door,PIR,Kitchen
11/29/2012,13:52:40,11/29/2012,13:52:42,Door,PIR,Kitchen
11/29/2012,13:53:17,11/29/2012,13:53:20,Door,PIR,Living
11/29/2012,13:53:51,11/29/2012,13:53:54,Door,PIR,Living
11/29/2012,13:54:11,11/29/2012,13:54:14,Door,PIR,Kitchen
11/29/2012,14:12:25,11/29/2012,14:12:35,Fridge,Magnetic,Kitchen
11/29/2012,14:19:51,11/29/2012,14:19:53,Door,PIR,Kitchen
11/29/2012,14:20:06,11/29/2012,14:20:09,Door,PIR,Living
11/29/2012,14:23:10,11/29/2012,14:23:13,Door,PIR,Living
11/29/2012,14:24:01,11/29/2012,14:24:08,Door,PIR,Bedroom
11/29/2012,14:26:54,11/29/2012,14:26:57,Door,PIR,Bedroom
11/29/2012,14:27:07,11/29/2012,14:27:13,Door,PIR,Living
11/29/2012,15:05:25,11/29/2012,15:05:28,Door,PIR,Living
11/29/2012,15:05:37,11/29/2012,15:05:39,Door,PIR,Kitchen
11/29/2012,15:07:54,11/29/2012,15:07:56,Door,PIR,Kitchen
11/29/2012,15:08:06,11/29/2012,15:08:10,Door,PIR,Living
11/29/2012,15:09:02,11/29/2012,15:31:35,Seat,Pressure,Living
11/29/2012,15:32:05,11/29/2012,15:32:18,Door,PIR,Living
11/29/2012,15:32:22,11/29/2012,15:32:25,Door,PIR,Kitchen
11/29/2012,15:40:26,11/29/2012,15:40:31,Door,PIR,Kitchen
11/29/2012,15:40:35,11/29/2012,15:40:39,Door,PIR,Living
11/29/2012,15:41:10,11/29/2012,15:41:14,Door,PIR,Living
11/29/2012,15:41:23,11/29/2012,15:41:26,Door,PIR,Kitchen
11/29/2012,15:43:45,11/29/2012,15:43:47,Door,PIR,Kitchen
11/29/2012,15:44:02,11/29/2012,15:44:04,Door,PIR,Living
11/29/2012,15:50:25,11/29/2012,15:50:29,Door,PIR,Living
11/29/2012,15:50:38,11/29/2012,15:50:40,Door,PIR,Kitchen
11/29/2012,15:50:41,11/29/2012,15:50:59,Door,PIR,Kitchen
11/29/2012,15:51:12,11/29/2012,15:51:16,Door,PIR,Living
11/29/2012,16:10:46,11/29/2012,16:10:49,Door,PIR,Living
11/29/2012,16:12:29,11/29/2012,16:18:03,Toilet,Flush,Bathroom
11/29/2012,16:12:36,11/29/2012,16:12:48,Basin,PIR,Bathroom
11/29/2012,16:13:00,11/29/2012,16:13:02,Door,PIR,Living
11/29/2012,16:13:28,11/29/2012,16:13:31,Door,PIR,Living
11/29/2012,16:13:42,11/29/2012,16:13:44,Door,PIR,Kitchen
11/29/2012,16:17:52,11/29/2012,16:17:54,Door,PIR,Kitchen
11/29/2012,16:18:16,11/29/2012,16:18:19,Door,PIR,Living
11/29/2012,16:19:01,11/29/2012,18:14:42,Seat,Pressure,Living
11/29/2012,18:15:52,11/29/2012,18:15:55,Door,PIR,Living
11/29/2012,18:16:08,11/29/2012,18:16:11,Door,PIR,Kitchen
11/29/2012,18:18:33,11/29/2012,18:18:55,Fridge,Magnetic,Kitchen
11/29/2012,18:19:51,11/29/2012,18:19:59,Door,PIR,Kitchen
11/29/2012,18:20:04,11/29/2012,18:20:10,Door,PIR,Living
11/29/2012,18:21:27,11/29/2012,18:21:31,Door,PIR,Living
11/29/2012,18:21:44,11/29/2012,18:21:46,Door,PIR,Kitchen
11/29/2012,18:33:11,11/29/2012,18:33:13,Door,PIR,Kitchen
11/29/2012,18:33:35,11/29/2012,18:33:39,Door,PIR,Living
11/29/2012,18:42:17,11/29/2012,18:42:19,Door,PIR,Living
11/29/2012,18:44:51,11/29/2012,18:44:54,Door,PIR,Living
11/29/2012,18:45:34,11/29/2012,19:35:57,Seat,Pressure,Living
11/29/2012,19:36:02,11/29/2012,19:36:04,Door,PIR,Living
11/29/2012,19:36:11,11/29/2012,19:36:14,Door,PIR,Living
11/29/2012,19:37:19,11/29/2012,20:57:26,Seat,Pressure,Living
11/29/2012,20:58:04,11/29/2012,20:58:08,Door,PIR,Living
11/29/2012,21:00:13,11/29/2012,21:01:23,Toilet,Flush,Bathroom
11/29/2012,21:01:06,11/29/2012,21:01:09,Basin,PIR,Bathroom
11/29/2012,21:01:27,11/29/2012,21:01:32,Door,PIR,Bedroom
11/29/2012,21:01:37,11/29/2012,21:01:41,Door,PIR,Bedroom
11/29/2012,21:01:48,11/29/2012,21:01:51,Door,PIR,Living
11/29/2012,21:02:43,11/29/2012,21:31:33,Seat,Pressure,Living
11/29/2012,21:32:49,11/29/2012,21:32:52,Door,PIR,Living
11/29/2012,21:33:04,11/29/2012,21:33:08,Door,PIR,Kitchen
11/29/2012,21:41:37,11/29/2012,21:41:40,Door,PIR,Kitchen
11/29/2012,21:42:07,11/29/2012,21:42:10,Door,PIR,Living
11/29/2012,21:42:26,11/29/2012,21:42:29,Door,PIR,Living
11/29/2012,21:42:39,11/29/2012,21:42:40,Door,PIR,Kitchen
11/29/2012,21:43:00,11/29/2012,21:43:02,Door,PIR,Kitchen
11/29/2012,21:43:17,11/29/2012,21:43:20,Door,PIR,Living
11/29/2012,21:59:45,11/29/2012,21:59:48,Door,PIR,Living
11/29/2012,22:00:00,11/29/2012,22:00:03,Door,PIR,Kitchen
11/29/2012,22:07:47,11/29/2012,22:07:49,Door,PIR,Kitchen
11/29/2012,22:08:00,11/29/2012,22:08:03,Door,PIR,Living
11/29/2012,22:08:56,11/29/2012,22:08:59,Door,PIR,Living
11/29/2012,22:09:09,11/29/2012,22:09:18,Door,PIR,Kitchen
11/29/2012,22:09:35,11/29/2012,22:09:38,Door,PIR,Kitchen
11/29/2012,22:09:51,11/29/2012,22:09:56,Door,PIR,Living
11/29/2012,22:25:40,11/29/2012,22:25:43,Door,PIR,Living
11/29/2012,22:26:00,11/29/2012,22:26:03,Door,PIR,Kitchen
11/29/2012,22:26:09,11/29/2012,22:26:14,Fridge,Magnetic,Kitchen
11/29/2012,22:26:22,11/29/2012,22:26:25,Door,PIR,Kitchen
11/29/2012,22:26:40,11/29/2012,22:26:43,Door,PIR,Living
11/29/2012,23:35:43,11/29/2012,23:35:46,Door,PIR,Living
11/29/2012,23:35:50,11/29/2012,23:35:53,Door,PIR,Bedroom
11/29/2012,23:37:25,11/29/2012,23:37:28,Door,PIR,Bedroom
11/29/2012,23:37:37,11/29/2012,23:37:40,Door,PIR,Living
11/29/2012,23:37:53,11/29/2012,23:37:55,Door,PIR,Living
11/29/2012,23:38:15,11/29/2012,23:38:18,Door,PIR,Kitchen
11/29/2012,23:39:31,11/29/2012,23:39:36,Door,PIR,Kitchen
11/29/2012,23:40:19,11/29/2012,23:40:23,Door,PIR,Living
11/30/2012,0:14:21,11/30/2012,0:14:23,Door,PIR,Living
11/30/2012,0:14:30,11/30/2012,0:14:32,Door,PIR,Bedroom
11/30/2012,0:18:08,11/30/2012,0:18:10,Door,PIR,Bedroom
11/30/2012,0:18:47,11/30/2012,0:18:50,Door,PIR,Living
11/30/2012,0:32:10,11/30/2012,0:32:13,Door,PIR,Living
11/30/2012,0:32:46,11/30/2012,0:32:49,Door,PIR,Living
11/30/2012,1:39:01,11/30/2012,1:39:04,Door,PIR,Living
11/30/2012,1:40:19,11/30/2012,1:41:11,Toilet,Flush,Bathroom
11/30/2012,1:40:31,11/30/2012,1:40:36,Door,PIR,Bedroom
11/30/2012,1:40:53,11/30/2012,7:39:54,Bed,Pressure,Bedroom
11/30/2012,7:40:43,11/30/2012,7:40:46,Door,PIR,Bedroom
11/30/2012,7:43:01,11/30/2012,7:43:06,Door,PIR,Bedroom
11/30/2012,7:44:23,11/30/2012,9:19:25,Bed,Pressure,Bedroom
11/30/2012,10:20:42,11/30/2012,10:20:45,Door,PIR,Bedroom
11/30/2012,10:25:46,11/30/2012,10:31:37,Toilet,Flush,Bathroom
11/30/2012,10:26:52,11/30/2012,10:26:56,Door,PIR,Living
11/30/2012,10:27:06,11/30/2012,10:27:08,Door,PIR,Living
11/30/2012,10:27:14,11/30/2012,10:28:47,Basin,PIR,Bathroom
11/30/2012,10:29:05,11/30/2012,10:29:08,Door,PIR,Living
11/30/2012,10:32:15,11/30/2012,10:32:18,Door,PIR,Living
11/30/2012,10:32:38,11/30/2012,10:32:40,Door,PIR,Kitchen
11/30/2012,10:34:56,11/30/2012,10:34:58,Door,PIR,Kitchen
11/30/2012,10:40:26,11/30/2012,10:40:28,Door,PIR,Bedroom
11/30/2012,10:42:01,11/30/2012,10:42:03,Door,PIR,Bedroom
11/30/2012,10:42:13,11/30/2012,10:42:16,Door,PIR,Living
11/30/2012,10:51:19,11/30/2012,10:51:22,Door,PIR,Living
11/30/2012,10:51:36,11/30/2012,10:51:37,Door,PIR,Kitchen
11/30/2012,10:52:52,11/30/2012,10:52:55,Fridge,Magnetic,Kitchen
11/30/2012,10:53:25,11/30/2012,10:53:27,Fridge,Magnetic,Kitchen
11/30/2012,10:53:30,11/30/2012,10:53:40,Fridge,Magnetic,Kitchen
11/30/2012,11:13:55,11/30/2012,11:14:05,Fridge,Magnetic,Kitchen
11/30/2012,11:31:15,11/30/2012,11:31:23,Cupboard,Magnetic,Kitchen
11/30/2012,11:35:40,11/30/2012,11:35:42,Door,PIR,Kitchen
11/30/2012,11:35:52,11/30/2012,11:35:55,Door,PIR,Living
11/30/2012,11:36:11,11/30/2012,11:36:14,Door,PIR,Living
11/30/2012,11:36:18,11/30/2012,11:36:22,Door,PIR,Bedroom
11/30/2012,11:41:13,11/30/2012,11:41:15,Door,PIR,Bedroom
11/30/2012,11:41:29,11/30/2012,11:41:31,Door,PIR,Kitchen
11/30/2012,11:42:38,11/30/2012,11:42:45,Fridge,Magnetic,Kitchen
11/30/2012,11:51:16,11/30/2012,11:51:18,Door,PIR,Kitchen
11/30/2012,11:51:29,11/30/2012,11:51:32,Door,PIR,Living
11/30/2012,11:51:38,11/30/2012,11:51:40,Door,PIR,Living
11/30/2012,11:52:27,11/30/2012,11:56:38,Basin,PIR,Bathroom
11/30/2012,11:57:17,11/30/2012,12:00:45,Shower,PIR,Bathroom
11/30/2012,12:02:55,11/30/2012,12:03:36,Basin,PIR,Bathroom
11/30/2012,12:04:02,11/30/2012,12:04:05,Door,PIR,Living
11/30/2012,12:04:56,11/30/2012,12:26:06,Seat,Pressure,Living
11/30/2012,12:26:30,11/30/2012,12:26:33,Door,PIR,Living
11/30/2012,12:26:38,11/30/2012,12:30:52,Basin,PIR,Bathroom
11/30/2012,12:42:55,11/30/2012,12:42:58,Door,PIR,Bedroom
11/30/2012,12:43:09,11/30/2012,12:43:11,Door,PIR,Bedroom
11/30/2012,12:50:17,11/30/2012,12:50:20,Door,PIR,Living
11/30/2012,12:50:24,11/30/2012,12:50:26,Door,PIR,Living
11/30/2012,12:50:47,11/30/2012,12:50:48,Door,PIR,Kitchen
11/30/2012,12:53:17,11/30/2012,12:53:19,Door,PIR,Kitchen
11/30/2012,12:53:30,11/30/2012,12:53:33,Door,PIR,Living
11/30/2012,12:53:56,11/30/2012,12:53:59,Door,PIR,Living
11/30/2012,12:54:06,11/30/2012,12:55:02,Toilet,Flush,Bathroom
11/30/2012,12:54:14,11/30/2012,12:54:54,Basin,PIR,Bathroom
11/30/2012,12:55:16,11/30/2012,12:55:19,Door,PIR,Living
11/30/2012,12:56:27,11/30/2012,14:34:09,Seat,Pressure,Living
11/30/2012,14:35:39,11/30/2012,14:35:42,Door,PIR,Living
11/30/2012,14:35:53,11/30/2012,14:35:58,Door,PIR,Kitchen
11/30/2012,14:46:07,11/30/2012,14:46:10,Door,PIR,Kitchen
11/30/2012,14:46:33,11/30/2012,14:46:36,Door,PIR,Living
11/30/2012,15:08:36,11/30/2012,15:08:39,Door,PIR,Living
11/30/2012,15:08:48,11/30/2012,15:08:50,Door,PIR,Kitchen
11/30/2012,15:17:06,11/30/2012,15:17:09,Door,PIR,Kitchen
11/30/2012,15:17:19,11/30/2012,15:17:23,Door,PIR,Living
11/30/2012,15:17:34,11/30/2012,15:17:39,Door,PIR,Living
11/30/2012,15:17:46,11/30/2012,15:17:49,Door,PIR,Kitchen
11/30/2012,15:17:52,11/30/2012,15:17:57,Fridge,Magnetic,Kitchen
11/30/2012,15:18:35,11/30/2012,15:18:39,Fridge,Magnetic,Kitchen
11/30/2012,15:19:21,11/30/2012,15:19:23,Door,PIR,Kitchen
11/30/2012,15:19:35,11/30/2012,15:19:39,Door,PIR,Living
11/30/2012,15:19:50,11/30/2012,15:19:56,Door,PIR,Living
11/30/2012,15:19:58,11/30/2012,15:20:00,Door,PIR,Kitchen
11/30/2012,15:20:09,11/30/2012,15:20:11,Door,PIR,Kitchen
11/30/2012,15:20:21,11/30/2012,15:20:24,Door,PIR,Living
11/30/2012,15:21:27,11/30/2012,17:29:09,Seat,Pressure,Living
11/30/2012,17:30:40,11/30/2012,17:30:44,Door,PIR,Living
11/30/2012,17:30:56,11/30/2012,17:30:58,Door,PIR,Kitchen
11/30/2012,17:42:30,11/30/2012,17:42:43,Fridge,Magnetic,Kitchen
11/30/2012,17:42:57,11/30/2012,17:42:59,Door,PIR,Kitchen
11/30/2012,17:46:06,11/30/2012,17:47:58,Toilet,Flush,Bathroom
11/30/2012,17:48:10,11/30/2012,17:48:12,Door,PIR,Kitchen
11/30/2012,17:51:32,11/30/2012,17:51:36,Door,PIR,Kitchen
11/30/2012,17:51:51,11/30/2012,17:51:54,Door,PIR,Living
11/30/2012,17:52:17,11/30/2012,20:23:58,Seat,Pressure,Living
11/30/2012,20:24:56,11/30/2012,20:24:59,Door,PIR,Living
11/30/2012,20:25:13,11/30/2012,20:25:14,Door,PIR,Kitchen
11/30/2012,20:25:45,11/30/2012,20:25:47,Door,PIR,Kitchen
11/30/2012,20:26:01,11/30/2012,20:26:04,Door,PIR,Living
11/30/2012,20:27:27,11/30/2012,22:11:57,Seat,Pressure,Living
11/30/2012,22:12:05,11/30/2012,22:12:08,Door,PIR,Living
11/30/2012,22:12:20,11/30/2012,22:12:24,Door,PIR,Kitchen
11/30/2012,22:12:39,11/30/2012,22:12:51,Fridge,Magnetic,Kitchen
11/30/2012,22:20:39,11/30/2012,22:20:42,Door,PIR,Kitchen
11/30/2012,22:20:51,11/30/2012,22:20:54,Door,PIR,Living
11/30/2012,22:21:24,11/30/2012,22:21:28,Door,PIR,Living
11/30/2012,22:21:37,11/30/2012,22:21:39,Door,PIR,Kitchen
11/30/2012,22:23:16,11/30/2012,22:23:19,Door,PIR,Kitchen
11/30/2012,22:23:32,11/30/2012,22:23:35,Door,PIR,Living
11/30/2012,22:34:41,11/30/2012,22:34:45,Door,PIR,Living
11/30/2012,22:34:56,11/30/2012,22:35:00,Door,PIR,Kitchen
11/30/2012,22:36:06,11/30/2012,22:36:08,Door,PIR,Kitchen
11/30/2012,22:36:41,11/30/2012,22:36:44,Door,PIR,Living
11/30/2012,22:38:30,11/30/2012,22:38:34,Door,PIR,Living
11/30/2012,22:38:43,11/30/2012,22:38:45,Door,PIR,Kitchen
11/30/2012,22:39:46,11/30/2012,22:39:48,Door,PIR,Kitchen
11/30/2012,22:40:00,11/30/2012,22:40:03,Door,PIR,Living
11/30/2012,12:41:45,12/1/2012,0:04:58,Seat,Pressure,Living
12/1/2012,0:05:46,12/1/2012,0:05:50,Door,PIR,Living
12/1/2012,0:06:01,12/1/2012,0:06:05,Door,PIR,Kitchen
12/1/2012,0:08:19,12/1/2012,0:08:22,Door,PIR,Kitchen
12/1/2012,0:08:38,12/1/2012,0:08:42,Door,PIR,Bedroom
12/1/2012,0:10:10,12/1/2012,0:10:12,Door,PIR,Bedroom
12/1/2012,0:10:20,12/1/2012,0:11:26,Basin,PIR,Bathroom
12/1/2012,0:12:20,12/1/2012,0:12:23,Door,PIR,Bedroom
12/1/2012,0:13:51,12/1/2012,0:13:54,Door,PIR,Bedroom
12/1/2012,0:15:14,12/1/2012,0:16:11,Toilet,Flush,Bathroom
12/1/2012,0:16:18,12/1/2012,0:16:21,Basin,PIR,Bathroom
12/1/2012,0:16:59,12/1/2012,0:17:02,Door,PIR,Living
12/1/2012,0:17:34,12/1/2012,0:17:36,Door,PIR,Living
12/1/2012,0:18:00,12/1/2012,0:18:02,Door,PIR,Bedroom
12/1/2012,0:18:49,12/1/2012,9:40:31,Bed,Pressure,Bedroom
12/1/2012,9:40:40,12/1/2012,9:40:43,Door,PIR,Bedroom
12/1/2012,9:46:39,12/1/2012,9:47:37,Toilet,Flush,Bathroom
12/1/2012,9:47:13,12/1/2012,9:47:15,Door,PIR,Bedroom
12/1/2012,9:47:26,12/1/2012,9:47:29,Door,PIR,Bedroom
12/1/2012,9:48:54,12/1/2012,9:48:57,Door,PIR,Living
12/1/2012,9:50:13,12/1/2012,9:50:16,Door,PIR,Living
12/1/2012,9:50:28,12/1/2012,9:50:30,Door,PIR,Kitchen
12/1/2012,10:09:46,12/1/2012,10:09:50,Door,PIR,Kitchen
12/1/2012,10:10:06,12/1/2012,10:10:09,Door,PIR,Living
12/1/2012,10:11:49,12/1/2012,10:11:52,Door,PIR,Living
12/1/2012,10:18:11,12/1/2012,10:18:14,Door,PIR,Bedroom
12/1/2012,10:23:19,12/1/2012,10:23:21,Door,PIR,Bedroom
12/1/2012,10:23:26,12/1/2012,10:23:29,Door,PIR,Living
12/1/2012,10:27:21,12/1/2012,10:27:24,Door,PIR,Living
12/1/2012,10:27:28,12/1/2012,10:27:31,Door,PIR,Bedroom
12/1/2012,10:28:28,12/1/2012,10:28:30,Door,PIR,Bedroom
12/1/2012,10:28:33,12/1/2012,10:28:36,Door,PIR,Living
12/1/2012,10:31:08,12/1/2012,10:31:11,Door,PIR,Living
12/1/2012,10:31:13,12/1/2012,10:31:17,Door,PIR,Bedroom
12/1/2012,10:32:02,12/1/2012,10:32:05,Door,PIR,Bedroom
12/1/2012,10:32:39,12/1/2012,10:32:43,Door,PIR,Living
12/1/2012,10:32:51,12/1/2012,10:32:53,Door,PIR,Living
12/1/2012,10:33:13,12/1/2012,10:33:17,Door,PIR,Bedroom
12/1/2012,10:33:43,12/1/2012,10:33:45,Door,PIR,Bedroom
12/1/2012,10:34:30,12/1/2012,10:36:56,Basin,PIR,Bathroom
12/1/2012,10:37:12,12/1/2012,10:43:43,Shower,PIR,Bathroom
12/1/2012,10:45:29,12/1/2012,10:48:03,Basin,PIR,Bathroom
12/1/2012,10:52:51,12/1/2012,10:52:55,Door,PIR,Bedroom
12/1/2012,10:52:57,12/1/2012,10:52:59,Door,PIR,Bedroom
12/1/2012,10:53:01,12/1/2012,10:53:04,Door,PIR,Living
12/1/2012,10:53:12,12/1/2012,10:53:15,Door,PIR,Living
12/1/2012,10:54:06,12/1/2012,10:54:10,Basin,PIR,Bathroom
12/1/2012,10:54:36,12/1/2012,10:54:39,Door,PIR,Living
12/1/2012,11:15:04,12/1/2012,11:15:24,Door,PIR,Living
12/1/2012,11:15:47,12/1/2012,11:15:51,Door,PIR,Bedroom
12/1/2012,11:20:06,12/1/2012,11:20:09,Door,PIR,Bedroom
12/1/2012,11:21:00,12/1/2012,11:21:02,Door,PIR,Living
12/1/2012,11:21:14,12/1/2012,11:21:17,Door,PIR,Living
12/1/2012,11:21:26,12/1/2012,11:21:28,Door,PIR,Kitchen
12/1/2012,11:24:25,12/1/2012,11:24:27,Door,PIR,Kitchen
12/1/2012,11:24:37,12/1/2012,11:24:40,Door,PIR,Living
12/1/2012,11:29:24,12/1/2012,11:29:26,Door,PIR,Living
12/1/2012,11:29:35,12/1/2012,11:29:37,Door,PIR,Kitchen
12/1/2012,11:35:37,12/1/2012,11:35:56,Fridge,Magnetic,Kitchen
12/1/2012,11:36:00,12/1/2012,11:36:02,Door,PIR,Kitchen
12/1/2012,11:55:17,12/1/2012,11:55:19,Door,PIR,Kitchen
12/1/2012,12:01:11,12/1/2012,12:01:15,Door,PIR,Kitchen
12/1/2012,12:14:43,12/1/2012,12:14:46,Door,PIR,Living
12/1/2012,12:15:01,12/1/2012,12:15:03,Door,PIR,Living
12/1/2012,12:15:13,12/1/2012,12:15:15,Door,PIR,Kitchen
12/1/2012,12:15:42,12/1/2012,12:15:45,Door,PIR,Kitchen
12/1/2012,12:16:05,12/1/2012,12:16:11,Maindoor,Magnetic,Entrance
12/1/2012,12:49:27,12/1/2012,12:49:33,Maindoor,Magnetic,Entrance
12/1/2012,12:50:30,12/1/2012,12:50:32,Door,PIR,Bedroom
12/1/2012,12:51:34,12/1/2012,12:51:36,Door,PIR,Bedroom
12/1/2012,12:52:11,12/1/2012,12:53:15,Toilet,Flush,Bathroom
12/1/2012,12:52:28,12/1/2012,12:52:33,Door,PIR,Living
12/1/2012,12:53:49,12/1/2012,12:53:51,Door,PIR,Living
12/1/2012,13:00:13,12/1/2012,13:00:15,Door,PIR,Kitchen
12/1/2012,13:20:17,12/1/2012,13:20:19,Door,PIR,Kitchen
12/1/2012,13:37:30,12/1/2012,13:37:33,Door,PIR,Kitchen
12/1/2012,11:39:17,12/1/2012,11:41:11,Fridge,Magnetic,Kitchen
12/1/2012,14:10:47,12/1/2012,14:10:49,Door,PIR,Kitchen
12/1/2012,14:11:01,12/1/2012,14:11:04,Door,PIR,Living
12/1/2012,14:31:45,12/1/2012,14:31:49,Door,PIR,Living
12/1/2012,14:32:09,12/1/2012,14:32:11,Door,PIR,Kitchen
12/1/2012,14:36:06,12/1/2012,14:36:10,Door,PIR,Kitchen
12/1/2012,14:36:19,12/1/2012,14:36:24,Door,PIR,Living
12/1/2012,14:38:09,12/1/2012,14:38:12,Door,PIR,Living
12/1/2012,14:38:22,12/1/2012,14:38:24,Door,PIR,Kitchen
12/1/2012,14:39:47,12/1/2012,14:39:48,Door,PIR,Kitchen
12/1/2012,14:40:48,12/1/2012,14:40:51,Door,PIR,Living
12/1/2012,15:07:46,12/1/2012,15:07:50,Door,PIR,Living
12/1/2012,15:08:00,12/1/2012,15:08:01,Door,PIR,Kitchen
12/1/2012,15:08:05,12/1/2012,15:08:07,Door,PIR,Kitchen
12/1/2012,15:08:17,12/1/2012,15:08:20,Door,PIR,Living
12/1/2012,15:08:33,12/1/2012,15:08:35,Door,PIR,Living
12/1/2012,15:08:44,12/1/2012,15:08:46,Door,PIR,Kitchen
12/1/2012,15:25:21,12/1/2012,15:25:26,Door,PIR,Kitchen
12/1/2012,15:25:31,12/1/2012,15:25:35,Door,PIR,Living
12/1/2012,15:26:12,12/1/2012,15:26:15,Door,PIR,Living
12/1/2012,15:26:48,12/1/2012,15:26:51,Door,PIR,Kitchen
12/1/2012,15:28:40,12/1/2012,15:28:44,Door,PIR,Kitchen
12/1/2012,15:28:54,12/1/2012,15:28:57,Door,PIR,Living
12/1/2012,15:29:13,12/1/2012,15:29:16,Door,PIR,Living
12/1/2012,15:29:26,12/1/2012,15:29:28,Door,PIR,Kitchen
12/1/2012,15:29:49,12/1/2012,15:29:50,Door,PIR,Kitchen
12/1/2012,15:30:00,12/1/2012,15:30:03,Door,PIR,Living
12/1/2012,15:32:52,12/1/2012,15:32:55,Door,PIR,Living
12/1/2012,15:33:03,12/1/2012,15:33:05,Door,PIR,Kitchen
12/1/2012,15:34:21,12/1/2012,15:34:25,Door,PIR,Kitchen
12/1/2012,15:34:38,12/1/2012,15:34:42,Door,PIR,Living
12/1/2012,15:48:54,12/1/2012,15:48:58,Door,PIR,Living
12/1/2012,15:49:11,12/1/2012,15:49:14,Door,PIR,Kitchen
12/1/2012,15:53:43,12/1/2012,15:53:47,Fridge,Magnetic,Kitchen
12/1/2012,15:53:57,12/1/2012,15:53:59,Door,PIR,Kitchen
